61.4984,0,-124.24,2.69357,188
61.3485,0,-123.973,2.73656,189
61.2001,0,-123.709,2.78,190
61.0535,0,-123.448,2.8239,191
60.9086,0,-123.19,2.86827,192
60.7654,0,-122.935,2.91309,193
60.6239,0,-122.683,2.95838,194
60.4843,0,-122.434,3.00414,195
60.3465,0,-122.189,3.05036,196
60.2105,0,-121.947,3.09706,197
60.0763,0,-121.708,3.14423,198
59.9441,0,-121.472,3.19188,199
59.8137,0,-121.24,3.24,200
59.6853,0,-121.011,3.28861,201
59.5589,0,-120.786,3.3377,202
59.4345,0,-120.565,3.38728,203
59.312,0,-120.347,3.43735,204
59.1917,0,-120.132,3.48791,205
59.0734,0,-119.922,3.53896,206
58.9572,0,-119.715,3.5905,207
58.8431,0,-119.511,3.64255,208
58.7311,0,-119.312,3.69509,209
58.6214,0,-119.117,3.74814,210
58.5138,0,-118.925,3.80169,211
58.4085,0,-118.737,3.85576,212
58.3054,0,-118.554,3.91033,213
58.2046,0,-118.374,3.96541,214
58.106,0,-118.199,4.02101,215
58.0099,0,-118.027,4.07713,216
57.916,0,-117.86,4.13376,217
57.8246,0,-117.698,4.19092,218
57.7355,0,-117.539,4.2486,219
57.6489,0,-117.385,4.30681,220
57.5648,0,-117.235,4.36555,221
57.4831,0,-117.089,4.42482,222
57.404,0,-116.948,4.48462,223
57.3273,0,-116.812,4.54496,224
57.2533,0,-116.68,4.60584,225
57.1818,0,-116.553,4.66726,226
57.113,0,-116.43,4.72922,227
57.0467,0,-116.312,4.79173,228
56.9832,0,-116.199,4.85479,229
56.9223,0,-116.091,4.9184,230
56.8642,0,-115.987,4.98256,231
56.8088,0,-115.888,5.04728,232
56.7561,0,-115.795,5.11255,233
56.7063,0,-115.706,5.17839,234
56.6593,0,-115.622,5.24479,235
56.6151,0,-115.543,5.31175,236
56.5738,0,-115.47,5.37929,237
56.5354,0,-115.402,5.44739,238
56.4999,0,-115.338,5.51606,239
56.4674,0,-115.28,5.58531,240
56.4378,0,-115.228,5.65514,241
56.4113,0,-115.18,5.72554,242
56.3877,0,-115.139,5.79653,243
56.3672,0,-115.102,5.8681,244
56.3499,0,-115.071,5.94026,245
56.3356,0,-115.046,6.01301,246
56.3244,0,-115.026,6.08634,247
56.3164,0,-115.012,6.16028,248
56.3116,0,-115.003,6.23481,249
56.31,0,-115,6.30993,250
56.3115,-0.00196163,-115,6.38626,251
56.3161,-0.00782564,-115,6.46438,252
56.3238,-0.0175599,-115,6.54428,253
56.3346,-0.0311341,-115,6.62593,254
56.3483,-0.0485157,-115,6.70932,255
56.365,-0.0696736,-115,6.79444,256
56.3847,-0.0945768,-115,6.88126,257
56.4073,-0.123193,-115,6.96977,258
56.4328,-0.155492,-115,7.05996,259
56.4612,-0.19144,-115,7.1518,260
56.4925,-0.231008,-115,7.24528,261
56.5266,-0.274164,-115,7.34038,262
56.5635,-0.320875,-115,7.43709,263
56.6032,-0.37111,-115,7.53538,264
56.6457,-0.42484,-115,7.63525,265
